movieId,title,genres,clean_title
174655,Dina (2017),Documentary,Dina
174657,The Movie Orgy (1968),Comedy,The Movie Orgy
174659,Witchtrap (1989),Action|Horror|Thriller,Witchtrap
174661,Tubelight (2017),Drama|War,Tubelight
174663,The Hatton Garden Job (2017),Crime,The Hatton Garden Job
174665,Hampstead (2017),Comedy|Romance,Hampstead
174667,Votez Bougon (2016),Comedy,Votez Bougon
174669,Very Russian Detective (2008),Comedy|Crime|Mystery,Very Russian Detective
174671,Rugantino (1973),Comedy,Rugantino
174673,Suddenly in the Dark (1981),Horror,Suddenly in the Dark
174675,The Thing on the Doorstep (2014),Horror|Mystery|Thriller,The Thing on the Doorstep
174677,Curtain (2015),Horror|Mystery|Sci-Fi,Curtain
174679,1 Night (2017),Drama|Romance,1 Night
174681,"Oh, Hello: On Broadway (2017)",Comedy,Oh Hello On Broadway
174683,Site Unseen: An Emma Fielding Mystery (2017),Drama|Mystery,Site Unseen An Emma Fielding Mystery
174685,The Gathering Storm (2002),Drama,The Gathering Storm
174687,Notte prima degli esami - Oggi (2007),(no genres listed),Notte prima degli esami  Oggi
174689,My Friends Need Killing (1976),Crime|Drama|Horror,My Friends Need Killing
174691,Moka (2016),Drama,Moka
174693,Home (2016),Children|Drama|Horror,Home
174695,Luck-Key (2016),Action|Comedy,LuckKey
174697,Savageland (2017),Horror|Mystery,Savageland
174701,Ava (2017),Drama,Ava
174703,I Am So Proud of You (2008),Action|Animation|Sci-Fi|Thriller,I Am So Proud of You
174705,Night Skies (2007),Drama|Horror|Mystery|Sci-Fi|Thriller,Night Skies
174707,Le Ride,(no genres listed),Le Ride
174709,The One Man Band (1970),Comedy,The One Man Band
174711,You Get Me (2017),Drama|Romance|Thriller,You Get Me
174713,Grey Lady (2017),(no genres listed),Grey Lady
174715,Australian Rules (2002),Drama,Australian Rules
174717,You and Your Stupid Mate (2005),Comedy,You and Your Stupid Mate
174719,Bad Ben (2016),Horror,Bad Ben
174721,Pecoross' Mother and Her Days (2013),Comedy|Drama,Pecoross Mother and Her Days
174723,Island of Lost Women (1959),Adventure|Sci-Fi,Island of Lost Women
174725,La révolution n'est pas un dîner de gala (2015),Comedy|Romance,La rvolution nest pas un dner de gala
174727,Good Time (2017),Crime|Drama,Good Time
174731,Lillian Russell (1940),Drama,Lillian Russell
174735,Surprise Package (1960),Comedy,Surprise Package
174737,Don Camillo in Moscow (1965),Comedy,Don Camillo in Moscow
174739,Garden of the Moon (1938),Comedy|Romance,Garden of the Moon
174741,Spicebush (2005),(no genres listed),Spicebush
174743,Eat Local (2017),Action|Comedy|Horror,Eat Local
174745,Instant Death (2017),Action|Crime,Instant Death
174749,Sicarivs: The Night and the Silence (2015),Crime|Drama|Thriller,Sicarivs The Night and the Silence
174751,Tuintje in mijn hart (2017),Drama|Romance,Tuintje in mijn hart
174753,Kino-pravda no. 21 - Lenin Kino-Pravda. A Film Poem about Lenin (1925),Documentary,Kinopravda no 21  Lenin KinoPravda A Film Poem about Lenin
174755,Selfie (2017),Comedy,Selfie
174757,Three Songs About Lenin (1934),Documentary,Three Songs About Lenin
174759,"Stride, Soviet! (1926)",Documentary,Stride Soviet
174761,Kino-pravda no. 22 - Peasant Kino-Pravda. In the Heart of the Peasant Lenin Lives on (1925),Documentary,Kinopravda no 22  Peasant KinoPravda In the Heart of the Peasant Lenin Lives on
174763,Kino-pravda no. 23 - Radio pravda (1925),(no genres listed),Kinopravda no 23  Radio pravda
174765,Soviet Toys (1924),Animation,Soviet Toys
174767,Kino-pravda no. 20 - Pioneer Pravda (1924),Documentary,Kinopravda no 20  Pioneer Pravda
174769,Kino-pravda no. 18 - A Movie Camera Race over 299 metres and 14 Minutes and 50 Seconds in the Direction of Soviet Reality (1924),Documentary,Kinopravda no 18  A Movie Camera Race over 299 metres and 14 Minutes and 50 Seconds in the Direction of Soviet Reality
174771,Kino-pravda no. 14 (1923),(no genres listed),Kinopravda no 14
174773,Kino-pravda no. 15 (1925),(no genres listed),Kinopravda no 15
174775,Kino-pravda no. 17 - For the First Agricultural and Cottage Industries Exhibition in the USSR (1923),Documentary,Kinopravda no 17  For the First Agricultural and Cottage Industries Exhibition in the USSR
174779,"Kino-pravda no. 13 - Yesterday, Today, Tomorrow. A Film Poem Dedicated to the October Revolution (1922)",Documentary,Kinopravda no 13  Yesterday Today Tomorrow A Film Poem Dedicated to the October Revolution
174783,Kino-pravda no. 11 (1922),(no genres listed),Kinopravda no 11
174785,Kino-pravda no. 10 (1922),(no genres listed),Kinopravda no 10
174787,Kino-pravda no. 9 (1922),(no genres listed),Kinopravda no 9
174789,Kino-pravda no. 8 (1922),(no genres listed),Kinopravda no 8
174791,Kino-pravda no. 1 (1922),Documentary,Kinopravda no 1
174793,Crusade in Jeans (2006),Adventure|Fantasy,Crusade in Jeans
174795,Duckweed (2017),Comedy|Drama,Duckweed
174797,Kavan (2017),Drama|Thriller,Kavan
174799,Once More (1988),(no genres listed),Once More
174801,Sadie's Last Days on Earth (2016),Comedy,Sadies Last Days on Earth
174803,The Letters (2006),Drama,The Letters
174805,Hell on Earth: The Fall of Syria and the Rise of ISIS (2017),Documentary,Hell on Earth The Fall of Syria and the Rise of ISIS
174807,Meet Me in Venice (2015),Drama,Meet Me in Venice
174809,The Glove (1979),Action|Adventure|Thriller,The Glove
174811,Nukie (1988),Children|Sci-Fi,Nukie
174813,Gor (1987),Action|Adventure|Fantasy|Sci-Fi,Gor
174815,The House (2017),Comedy,The House
174817,Femmes femmes (1974),Comedy|Drama,Femmes femmes
174819,Five Came Back (2017),Documentary|War,Five Came Back
174821,The Babymoon (2017),Action|Adventure|Comedy|Drama|Romance,The Babymoon
174823,Santoalla (2016),Documentary,Santoalla
174825,Jessi's Girls (1975),Western,Jessis Girls
174827,Legion of Brothers (2017),Documentary,Legion of Brothers
174829,Ghost in the Shell Arise - Border 5: Pyrophoric Cult (2015),Action|Animation|Sci-Fi,Ghost in the Shell Arise  Border 5 Pyrophoric Cult
174831,Summer 1993 (2017),Children|Drama,Summer 1993
174833,Miss Impossible (2017),Drama,Miss Impossible
174835,Grimm (2003),Adventure|Comedy|Drama,Grimm
174837,The Postmaster (1972),(no genres listed),The Postmaster
174839,Two Comrades Were Serving (1968),Action|Drama,Two Comrades Were Serving
174841,Pandora's Box (1992),Drama,Pandoras Box
174843,Necromancy (1972),Horror,Necromancy
174845,Return to Montauk (2017),Drama,Return to Montauk
174847,Up There (2012),(no genres listed),Up There
174849,Jane Eyre (1997),Drama|Romance,Jane Eyre
174851,The Last Rescue (2015),Action|Drama|War,The Last Rescue
174857,12 Feet Deep (2016),Thriller,12 Feet Deep
174859,120 Beats Per Minute (2017),(no genres listed),120 Beats Per Minute
174861,Van Gogh: Painted with Words (2010),Documentary|Drama,Van Gogh Painted with Words
174863,Don't Call Me Son (2016),Drama,Dont Call Me Son
174865,The Wrong Road (1937),Crime|Drama,The Wrong Road
174867,The Virginian (1929),Western,The Virginian
174869,San Giovanni decollato (1940),Comedy,San Giovanni decollato
174871,I due orfanelli (1947),Comedy,I due orfanelli
174873,The Crooked E: The Unshredded Truth About Enron (2003),Drama,The Crooked E The Unshredded Truth About Enron
174875,One Hundred Steps (2000),Crime|Drama,One Hundred Steps
174877,Color of the Ocean (2012),Drama,Color of the Ocean
174879,Three Men and a Leg (1997),Comedy,Three Men and a Leg
174881,Tutti gli uomini del deficiente (1999),Comedy,Tutti gli uomini del deficiente
174883,"La leggenda di Al, John e Jack (2002)",Comedy,La leggenda di Al John e Jack
174885,Death Mills (Die Todesmühlen) (1945),Documentary|War,Death Mills
174887,Chuck (2017),Drama,Chuck
174889,"Accidental Courtesy: Daryl Davis, Race & America (2016)",Documentary,Accidental Courtesy Daryl Davis Race  America
174891,Murder with Pictures (1936),Crime|Mystery,Murder with Pictures
174893,2:22 (2017),Drama|Thriller,222
174895,"Totò, Peppino and... the Sweet Life (1961)",Comedy,Tot Peppino and the Sweet Life
174897,Neapolitan Turk (1953),Comedy,Neapolitan Turk
174899,Totò Sceicco (1950),Comedy,Tot Sceicco
174901,A Bag of Marbles (2017),Drama,A Bag of Marbles
174903,7 Days in September (2002),(no genres listed),7 Days in September
174905,5ive Days to Midnight (2004),Action|Drama|Sci-Fi|Thriller,5ive Days to Midnight
174907,Damocles (2016),Comedy,Damocles
174909,Logan Lucky (2017),Comedy,Logan Lucky
174911,Addicted to Porn: Chasing the Cardboard Butterfly (2017),Documentary,Addicted to Porn Chasing the Cardboard Butterfly
174913,Keet & Koen: The Treasure Hunt (2015),Children|Comedy,Keet  Koen The Treasure Hunt
174915,"Byron, Ballad for a Daemon (1998)",Drama,Byron Ballad for a Daemon
174917,"Luis Martinetti, Contortionist (1894)",Documentary,Luis Martinetti Contortionist
174919,Sweet Dreams (2016),Drama,Sweet Dreams
174921,Lasciati andare (2017),Comedy,Lasciati andare
174923,Che vuoi che sia (2016),Comedy,Che vuoi che sia
174925,7 Minutes (2016),Drama,7 Minutes
174927,By the Time It Gets Dark (2016),Drama,By the Time It Gets Dark
174929,Ripped (2017),Comedy,Ripped
174931,The Milkmaid (1953),(no genres listed),The Milkmaid
174933,Firebase (2017),Sci-Fi|War,Firebase
174935,FC Venus (2005),Comedy|Romance,FC Venus
174937,Puolin ja toisin (2013),Comedy,Puolin ja toisin
174939,Starving in Suburbia (2014),Drama,Starving in Suburbia
174941,Warm Springs (2005),Drama,Warm Springs
174943,The Paedophile Hunter (2014),Documentary,The Paedophile Hunter
174945,If You Were Me (2003),Drama,If You Were Me
174949,A Borrowed Life (1994),Drama,A Borrowed Life
174951,Operações Especiais (2015),Action|Thriller,Operaes Especiais
174953,Mundo Cão,(no genres listed),Mundo Co
174955,The mural of Siqueiros (2011),(no genres listed),The mural of Siqueiros
174957,Batman Beyond: The Movie (1999),Action|Animation|Children,Batman Beyond The Movie
174959,50 Kilo Albaloo (2016),Children|Comedy|Drama,50 Kilo Albaloo
174961,Hitch Hike to Hell (1977),Crime|Mystery,Hitch Hike to Hell
174963,Dracula 3000 (2004),Horror|Sci-Fi,Dracula 3000
174965,Loverboy (2005),Drama|Romance,Loverboy
174967,The War Bride (2001),Drama|Romance,The War Bride
174969,The Life (2004),Drama,The Life
174971,This Thing of Ours (2005),Action|Drama|Thriller,This Thing of Ours
174973,Partition (2007),Drama|Romance,Partition
174975,Beat (2000),Drama,Beat
174977,Daybreak (2000),Action|Crime,Daybreak
174979,Risk (2000),Crime|Drama|Thriller,Risk
174983,Mr In-Between (2001),Action|Thriller,Mr InBetween
174989,Cosmopolitan (2003),Drama|Romance,Cosmopolitan
174991,Nemesis Game (2003),Mystery|Thriller,Nemesis Game
174993,The Job (2003),Action|Crime|Drama,The Job
174995,Mind the Gap (2004),Comedy|Drama,Mind the Gap
174997,Marie Curie (2016),Drama,Marie Curie
175001,Marathon (2005),Drama,Marathon
175003,How to Go Out on a Date in Queens (2006),Comedy|Romance,How to Go Out on a Date in Queens
175005,The Lather Effect (2006),Comedy|Drama,The Lather Effect
175009,Swinger (2016),Comedy|Romance,Swinger
175011,La nao Capitana (1947),Adventure,La nao Capitana
175013,Bittersweet (2008),Drama|Romance,Bittersweet
175019,Explicit Ills (2008),Drama,Explicit Ills
175023,Between Us (2016),Comedy|Drama|Romance,Between Us
175027,Selling God,Documentary,Selling God
175029,Truth (2009),(no genres listed),Truth
175031,The Landlady (1998),Horror|Thriller,The Landlady
175033,Virus (1980),Adventure|Drama|Horror|Sci-Fi,Virus
175035,Ginger in the Morning (1974),(no genres listed),Ginger in the Morning
175037,Khaled (2001),Drama,Khaled
175043,Hypothermia (2012),Horror,Hypothermia
175045,Jessicka Rabid (2010),Horror,Jessicka Rabid
175047,Killer by Nature (2010),Adventure|Crime|Drama|Romance|Thriller,Killer by Nature
175049,The Cursed (2010),Horror|Thriller,The Cursed
175051,Truth About Kerry (2010),Drama|Mystery|Thriller,Truth About Kerry
175053,Think Of Me (2011),Drama,Think Of Me
175055,Be My Teacher (2011),(no genres listed),Be My Teacher
175057,Deadrise (2011),Thriller,Deadrise
175059,Hamlet (2012),(no genres listed),Hamlet
175061,The Bad Penny (2010),Drama|Mystery|Thriller,The Bad Penny
175063,The Amityville Haunting (2011),Horror,The Amityville Haunting
175065,The Fields (2011),Drama|Horror|Mystery|Thriller,The Fields
175069,You Hurt My Feelings (2012),Drama|Romance,You Hurt My Feelings
175071,Two Jacks (2012),Comedy|Drama,Two Jacks
175073,Cheesecake Casserole (2012),Comedy|Drama,Cheesecake Casserole
175077,Fatal Call (2012),Thriller,Fatal Call
175079,Hidden in the Woods (2012),Action|Drama|Horror|Thriller,Hidden in the Woods
175081,Infected (2012),Horror,Infected
175083,Look at Me (2012),Comedy|Drama|Romance,Look at Me
175085,New Order (2012),(no genres listed),New Order
175089,Silver Case (2012),(no genres listed),Silver Case
175093,The Dark Side of Love (2012),Drama,The Dark Side of Love
175095,The Exhibitionists (2012),Drama,The Exhibitionists
175097,All the Wrong Reasons (2013),Comedy|Drama,All the Wrong Reasons
175099,Amelia's 25th (2013),Comedy|Romance,Amelias 25th
175101,Blue Dream (2013),(no genres listed),Blue Dream
175103,House of Good and Evil (2013),Horror|Thriller,House of Good and Evil
175107,The Man Without a Country (1973),Drama,The Man Without a Country
175109,Prisoners of the Sun (2013),Action|Adventure|Horror|Mystery,Prisoners of the Sun
175111,Sleeping with the Fishes (2013),Comedy,Sleeping with the Fishes
175113,The Man Without a Country (1917),(no genres listed),The Man Without a Country
175115,Treading Water (2013),Comedy|Drama,Treading Water
175117,Jesus (1999),Drama,Jesus
175119,The Cross and The Flame (1957),(no genres listed),The Cross and The Flame
175121,Bigfoot Wars (2014),Sci-Fi,Bigfoot Wars
175123,Chu and Blossom (2014),Comedy,Chu and Blossom
175125,Act of God (2009),Thriller,Act of God
175127,Losing It (2006),Drama,Losing It
175133,Stitch (2014),Thriller,Stitch
175135,Wild Rose (1932),Romance,Wild Rose
175137,The Making of 'The Terminator': A Retrospective (1992),Documentary,The Making of The Terminator A Retrospective
175139,Popeye the Sailor Meets Sindbad the Sailor (1936),Animation|Comedy,Popeye the Sailor Meets Sindbad the Sailor
175141,City of Ghosts (2017),Documentary,City of Ghosts
175143,Chasing Coral (2017),Documentary,Chasing Coral
175145,Whose Streets? (2017),Documentary,Whose Streets
175147,This Is Everything: Gigi Gorgeous (2017),Documentary,This Is Everything Gigi Gorgeous
175149,Fool's Day (2013),Comedy|Drama,Fools Day
175151,78/52 (2017),Documentary,7852
175153,Cries from Syria (2017),Documentary,Cries from Syria
175155,Unacknowledged (2017),Documentary,Unacknowledged
175157,Tell Them We Are Rising: The Story of Black Colleges and Universities (2017),Documentary,Tell Them We Are Rising The Story of Black Colleges and Universities
175159,Water & Power: A California Heist (2017),Documentary,Water  Power A California Heist
175161,Bobbi Jene (2017),Documentary,Bobbi Jene
175163,Elián,Documentary,Elin
175165,What the Health (2017),Documentary,What the Health
175167,Joshua: Teenager vs. Superpower (2017),Documentary,Joshua Teenager vs Superpower
175169,Rumble: The Indians Who Rocked the World (2017),Documentary,Rumble The Indians Who Rocked the World
175171,Served Like a Girl (2017),Documentary,Served Like a Girl
175173,Give Me Future: Major Lazer in Cuba (2017),Documentary,Give Me Future Major Lazer in Cuba
175175,Unrest (2017),Documentary,Unrest
175177,The Force (2017),Documentary,The Force
175179,Bill Nye: Science Guy (2017),Documentary,Bill Nye Science Guy
175181,"Hailey Dean Mystery: Murder, With Love (2016)",Mystery,Hailey Dean Mystery Murder With Love
175183,Warwick (2016),Drama,Warwick
175187,Revolt (2017),Sci-Fi,Revolt
175189,Swim Team (2016),Children|Documentary|Drama,Swim Team
175191,Hickok (2017),(no genres listed),Hickok
175193,Do You Take This Man (2016),Drama,Do You Take This Man
175195,Polaroid (2017),Horror,Polaroid
175197,The Dark Tower (2017),Fantasy|Horror|Sci-Fi|Western,The Dark Tower
175199,Annabelle: Creation (2017),Horror,Annabelle Creation
175203,Despite the Night (2015),Drama|Horror|Mystery,Despite the Night
175205,Soundtrack (2017),Drama,Soundtrack
175207,Nowhere Boys: The Book of Shadows (2016),Sci-Fi,Nowhere Boys The Book of Shadows
175209,Bromance (2016),Comedy|Drama|Romance,Bromance
175211,Honeytrap (2015),Crime|Drama|Romance,Honeytrap
175213,Come What May (2015),Drama|War,Come What May
175215,Stigma (1972),Drama,Stigma
175217,Gauche the Cellist (1982),Animation,Gauche the Cellist
